Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2021-03-18,C33oSmGqNi,erjFOF21dc,wkFoaX2iZV,Reverse Barbell Curl,10,14.741769556658292,fake_id_367
2021-09-06,gaw7SMgVpu,243X43p1XP,XIFTbdwHqm,Seated Leg Curl,10,52.16318458509857,fake_id_383
2021-10-12,0oLxtXhh05,DdtF1OFcuQ,Sr5VWomH1t,Tricep Push Up,10,0.0,fake_id_371
2021-07-14,NtQyXromGD,3GvUTFN8up,ZDGko07viv,Calf Raise,90,0.0,fake_id_337
2021-09-10,CSqARQTSjm,9fptvki4pW,nIFt5Ahabk,Barbell Hip Thrust,11,36.28743275485118,fake_id_378
2021-10-18,uFBVC3Upke,RqCbxJr56l,OwMJR9kcJl,Tricep Press,8,27.215574566138386,fake_id_383
2021-06-30,nOHUP6Eus1,k3yxx2a6oz,tubRXNBHRJ,Seated Machine Calf Press,10,27.215574566138386,fake_id_352
2021-01-04,kTotuSEua2,243X43p1XP,o6wHH0rb74,Seated Leg Curl,15,9.071858188712795,fake_id_332
2021-01-21,mRGtj9kUnX,dFycDkJyHe,1I41EdDSEb,Dumbbell Shoulder Raise,8,2.5,fake_id_352
2021-06-24,MI8Jeyufwr,olwH9a4pKv,5no6Wx4GKH,Knee Raise,12,0.0,fake_id_337
2021-02-01,X3LjMECnjq,G1mxtZtEs5,Mmh99UxpYz,Back Squat,10,74.84283005688056,fake_id_372
2021-03-20,x45iAwNOmD,ewEcdHovom,LbVyF4WmFR,Hanging Leg Raise,6,0.0,fake_id_356
2021-03-05,IY1LB95Lpe,nNMm3ywt6H,sVQ1UnSN88,Pike Push Up,13,0.0,fake_id_345
2021-04-29,PeFnToRvYO,djuvlRHUvb,6IHqvnFHkb,Dumbbell Rear Delt Raise,5,2.0,fake_id_339
2021-01-18,X1Bw99hnZU,3GvUTFN8up,eVGmd8jEbF,Calf Raise,16,22.67964547178199,fake_id_381
2021-02-07,gpkklO1FWi,58REE5sJU1,EFW7RdGidP,Russian Twist,8,9.071858188712795,fake_id_390
2021-06-22,cl5lpCPx9e,N6zu9IJNBz,eIMkDAN5hz,Leg Raise,10,0.0,fake_id_357
2021-02-08,KpAbdu9YAQ,G1mxtZtEs5,VYB1wICTE1,Back Squat,6,61.235042773811365,fake_id_383
2021-01-27,66E2aaGuKi,3GvUTFN8up,0oBt6xuY1V,Calf Raise,12,0.0,fake_id_352
2021-08-19,xuUCh0euCL,fxXbcxfkLt,QLOENCtEDB,Exercise Ball Crunch,19,0.0,fake_id_387
2021-08-13,xWXWvPlYme,UThEK7cf4f,hwE7TlSsvV,Machine Fly,5,27.0,fake_id_337
2021-03-02,YlPU1VGAZ7,AF7Qq7XK2r,zriVa5DQvy,Air Squats,100,0.0,fake_id_337
2021-05-19,oSnlNyhxQ8,4IMiKZHvCG,VDvgqb7ERC,Shotgun Row,6,35.0,fake_id_349
2021-02-06,QqYGwhmyDz,EAjKaB5zWy,zIlviv96UX,Dumbbell Kickbacks,15,4.535929094356398,fake_id_330
2021-05-25,rQO9lvlIEV,r4bOO0fDTv,esgS6hvXCs,Plank,0,0.0,fake_id_362
2021-06-21,QexCOpt3jZ,otjt26R0oL,HOmEDEB9yB,Barbell Shoulder Press,6,38.55539730202938,fake_id_352
2021-01-21,at0Q34v4aw,qfkBJ4A5eQ,AGCUnrTwxB,Dead Bug,10,0.0,fake_id_333
2021-03-09,WwMiZWqqS4,r4bOO0fDTv,irvExaIL7l,Plank,0,0.0,fake_id_346
2021-06-30,tYjaacpAHp,r4bOO0fDTv,sa8QcagHJq,Plank,0,0.0,fake_id_343
2021-07-27,wQhDoITwQ0,ewEcdHovom,jEw62u7BPP,Hanging Leg Raise,8,0.0,fake_id_373
2021-04-16,5M1GV36NHI,UThEK7cf4f,RS3C6K1j1B,Machine Fly,12,52.16318458509857,fake_id_379
2021-06-16,to8iKQGFZZ,AF7Qq7XK2r,aohhPLQmdB,Air Squats,100,0.0,fake_id_337
2021-04-21,MJEF4IL5Fk,djuvlRHUvb,lwb1FUc2Hu,Dumbbell Rear Delt Raise,10,11.339822735890994,fake_id_377
2021-01-11,R1MhF5HH9q,G1mxtZtEs5,OvIQVGfjg1,Back Squat,5,88.45061733994974,fake_id_356
2021-11-05,jB01olGXa0,EAjKaB5zWy,EyuHZJhtIl,Dumbbell Kickbacks,9,6.8038936415345965,fake_id_359
2021-08-04,OfERqvYNk7,516XLLabVp,kIU7saaTU3,Scapular Pull Up,5,0.0,fake_id_352
2021-10-18,Y3gE7UK52m,AkKyo5MAvA,EZe5g1SGz5,Kettlebell Front Squat,8,12.0,fake_id_344
2021-02-28,D3vwhxdrYL,N6zu9IJNBz,j9qFuJABg6,Leg Raise,17,0.0,fake_id_346
2021-07-12,v1K1pct1Qy,tSjey8z21h,b6pwcDM19a,TRX Chest Press,10,0.0,fake_id_372
2021-07-12,9DRWyRPcvW,mIMgSxPI0T,QIRtyx3psP,Toes to Bar,9,0.0,fake_id_342
2021-01-29,QuhtPhBbDK,HggeHLeipS,ikHIIn6w0C,Cable Double Bicep Curl,12,6.8038936415345965,fake_id_346
2021-06-13,yx7CzbyOC3,N6zu9IJNBz,ZmiGYf7FWu,Leg Raise,8,0.0,fake_id_388
2021-07-06,lk6F4Lvc6b,BTmBzxhAmZ,QgvD86RDZd,Dumbbell Pullover,10,4.0,fake_id_337
2021-10-23,48QBv7TQyN,uHBREgyju0,3GUFTasL1E,Step Up,13,0.0,fake_id_330
2021-08-06,5NMUfAUC42,y2Gg0PEzd8,Px8Q7f2G6d,Preacher Curl,7,29.483539113316585,fake_id_383
2021-04-20,wSN5QfLAIz,erjFOF21dc,MsYrZYHqk8,Reverse Barbell Curl,8,29.483539113316585,fake_id_394
2021-03-09,ODHrTH7nwi,BN1DjSE1Zi,FCkyEh2bvT,Romanian Deadlift,8,79.37875915123695,fake_id_397
2021-02-15,xlZLncdOO9,66ykNaEdxx,99sjEfUEd2,Smith Machine Decline Press,6,50.0,fake_id_349
2021-09-08,d4UHFIaCRz,G1mxtZtEs5,7iPGpA8EAi,Back Squat,6,74.84283005688056,fake_id_394
2021-05-07,rCzLCMupe2,G1mxtZtEs5,8tXshZ2hOG,Back Squat,10,56.69911367945497,fake_id_394
2021-01-02,yNKlPubkGK,UThEK7cf4f,XvtmCUeZ89,Machine Fly,12,52.16318458509857,fake_id_380
2021-01-27,VPHDV3OK1j,243X43p1XP,sZ3xv7CK7C,Seated Leg Curl,10,58.96707822663317,fake_id_369
2021-01-11,EAEkAHKLbw,djuvlRHUvb,lC4IhQcjMo,Dumbbell Rear Delt Raise,8,13.607787283069193,fake_id_379
2021-04-01,WcsSOylrYX,9VQ4n2PTFW,u2uT6okjd0,Landmine Press,6,38.55539730202938,fake_id_338
2021-07-16,8Zh8FgDf8T,k4ivWt2zuv,RBbhH6rkkl,Barbell Glute Bridge,10,63.50300732098956,fake_id_346
2021-06-15,d0dzfJIVKS,RqCbxJr56l,Lph5FSpXbJ,Tricep Press,6,20.41168092460379,fake_id_383
2021-08-25,NEH2tk1ZSE,djuvlRHUvb,b1CRowvxCW,Dumbbell Rear Delt Raise,14,3.628743275485118,fake_id_361
2021-05-12,6EuYNiYA3t,k4ivWt2zuv,3NLzVxjxIM,Barbell Glute Bridge,10,61.235042773811365,fake_id_367
2021-01-22,olVijUKnOq,243X43p1XP,yUmXRXrtb4,Seated Leg Curl,10,38.55539730202938,fake_id_338
2021-09-24,ZcnpSycfTm,xPS7RzoOGm,R9IRBy9DQ2,Bent Over Barbell Row,10,74.84283005688056,fake_id_342
2021-07-14,kuhfb9B8Rk,QFhUumXlvb,fniXqqNFeF,Reverse Grip Barbell Bent Over Row,10,45.0,fake_id_349
2021-03-27,O1gRSkhkia,wNarovWdLy,VyFHKHGtIn,Cable Crunch,14,17.00973410383649,fake_id_357
2021-03-04,Wbv7YcywqZ,58REE5sJU1,uuYd8WKkSV,Russian Twist,8,9.071858188712795,fake_id_367
2021-02-06,O3gl0TClda,9VAkz3bNl4,FNL2lJJ0sd,Decline Push Up,10,0.0,fake_id_344
2021-05-30,TuJsFOwcwb,QFhUumXlvb,a1MpWAe5qA,Reverse Grip Barbell Bent Over Row,12,9.071858188712795,fake_id_357
2021-05-22,joQq56torq,Mok6zwcCl9,uUxCyRXShT,Cable Upright Row,8,39.689379575618474,fake_id_342
2021-07-26,S6ZMPwLf7T,jgnSb5e39S,GRCr33nZvZ,Australian Chin Up,15,0.0,fake_id_360
2021-05-12,tQRZDciVDc,DhkjvJNsNR,IjGPh78HxK,Sit Up,7,0.0,fake_id_352
2021-10-21,WMqRbuncGM,3GvUTFN8up,CFyeXma82O,Calf Raise,30,0.0,fake_id_343
2021-07-23,BMeUGBYqjb,AF7Qq7XK2r,Ag5NBUxHRT,Air Squats,100,0.0,fake_id_337
2021-11-08,yF4xZ5upLD,3GvUTFN8up,FNswpzsgX9,Calf Raise,33,0.0,fake_id_343
2021-05-05,t1IG55aWGN,DdtF1OFcuQ,SFPbgDo0Vl,Tricep Push Up,12,0.0,fake_id_351
2021-09-08,ONH9GiTMeA,G1mxtZtEs5,wpuJyJiALm,Back Squat,4,129.27397918915733,fake_id_342
2021-07-15,ULhD7vmF3m,s5tzCNPRXw,FdViStphcd,Lunge Jump,4,0.0,fake_id_344
2021-08-02,4xyi6uNZeq,BTmBzxhAmZ,MHAIJRaDzT,Dumbbell Pullover,10,24.947610018960187,fake_id_343
2021-05-26,VQap68K4Ev,wNarovWdLy,2aSQxVFbWp,Cable Crunch,15,24.947610018960187,fake_id_343
2021-01-14,zuo7qqfVMk,djuvlRHUvb,xVdPQl9OZX,Dumbbell Rear Delt Raise,13,10.205840462301895,fake_id_367
2021-06-24,xe5Fo702LH,AF7Qq7XK2r,ZKQjsHU9qq,Air Squats,12,0.0,fake_id_360
2021-04-27,mWRCNynKBu,y2Gg0PEzd8,hsxeoRqX3l,Preacher Curl,18,22.67964547178199,fake_id_343
2021-03-10,S9og5u4qK8,xPS7RzoOGm,qoZVhNkwwO,Bent Over Barbell Row,8,30.0,fake_id_352
2021-06-10,0wxkkpxPEl,ACSgVaipTW,VLctRLhmHU,Dumbbell Squeeze Press,12,20.41168092460379,fake_id_353
2021-08-31,oQ8CFoLUzI,9fptvki4pW,L9XVSNkrFP,Barbell Hip Thrust,15,61.235042773811365,fake_id_343
2021-01-29,QuhtPhBbDK,06kzIMnTzR,pp8lUaRBIK,Oblique Crunch,11,0.0,fake_id_346
2021-05-10,WLax3epcTj,dFycDkJyHe,t7HOAen9wQ,Dumbbell Shoulder Raise,8,13.607787283069193,fake_id_342
2021-08-20,JxqFdx8KE3,dFycDkJyHe,8Zev1QjGEk,Dumbbell Shoulder Raise,9,2.267964547178199,fake_id_366
2021-05-04,bwyBoOaAsB,uHBREgyju0,WwCgvqSSG0,Step Up,8,0.0,fake_id_334
2021-01-07,dGKRBez2Ng,UThEK7cf4f,C9nKTvuMOk,Machine Fly,8,45.35929094356398,fake_id_383
2021-04-01,Xs6VbcTzly,58REE5sJU1,gB0heqRZMg,Russian Twist,15,0.0,fake_id_367
2021-05-11,eXEJQ00AMz,ACSgVaipTW,bL3uKIvfEe,Dumbbell Squeeze Press,15,6.8038936415345965,fake_id_366
2021-08-16,3zd6E1ejGy,uHBREgyju0,PtfQCBUJko,Step Up,10,0.0,fake_id_396
2021-01-10,sP4RZWUen0,uHBREgyju0,Fn8Ge7uyc9,Step Up,8,0.0,fake_id_362
2021-02-09,zbJzONCJ9D,243X43p1XP,6KWHBmgwlC,Seated Leg Curl,8,54.43114913227677,fake_id_385
2021-03-22,xav9tUsJ5X,9VAkz3bNl4,7QRYIjj3Qd,Decline Push Up,9,0.0,fake_id_337
2021-04-09,lUesjW3U6e,ACSgVaipTW,5wPmddSY1j,Dumbbell Squeeze Press,10,4.0,fake_id_337
2021-11-01,c8R6Cd4NrO,UThEK7cf4f,BtnVRG6de2,Machine Fly,15,40.82336184920758,fake_id_379
2021-10-07,z0JbGzsrkU,4IMiKZHvCG,G1N6rtUAdZ,Shotgun Row,10,14.741769556658292,fake_id_364
2021-06-15,DwvcSopmeQ,xPS7RzoOGm,8oL6tlBACP,Bent Over Barbell Row,6,34.01946820767298,fake_id_352
2021-04-23,NKfFUcqHhp,9fptvki4pW,QFAJTEEQIO,Barbell Hip Thrust,13,27.215574566138386,fake_id_371
2021-02-17,6C6BzLrPwl,r4bOO0fDTv,CrpdznaCTy,Plank,0,0.0,fake_id_371
2021-10-04,7SmJYPm8Wy,3GvUTFN8up,miwkTYDp6x,Calf Raise,6,0.0,fake_id_339
2021-05-29,xQ7wsG0G8X,gALxFFZcI4,txsafJjKfe,Dumbbell Decline Bench Press,10,24.947610018960187,fake_id_346
2021-06-20,7gUE2hU04q,243X43p1XP,YIFyBtG01j,Seated Leg Curl,12,25.0,fake_id_392
2021-03-27,jq3cUXv3Yi,nNMm3ywt6H,swRIkADHQm,Pike Push Up,9,0.0,fake_id_351
2021-03-25,b04qZpcogZ,uHBREgyju0,B2kkSDnQ43,Step Up,8,0.0,fake_id_337
2021-03-19,7meeI0ffNJ,UQBXLgsfXN,KfXaGLtEER,Dumbbell Shrug,12,36.28743275485118,fake_id_394
2021-01-09,prhL7jqO99,4IMiKZHvCG,3BxpmwyKWc,Shotgun Row,8,13.607787283069193,fake_id_343
2021-07-07,2bSHVhc7re,3GvUTFN8up,3tmoHCyCrW,Calf Raise,10,80.0,fake_id_351
2021-04-20,0qTZwXlDSH,UQBXLgsfXN,GRUcKmPjnx,Dumbbell Shrug,12,34.01946820767298,fake_id_335
2021-06-10,XL1oq7shLJ,BTmBzxhAmZ,xo8gW0NeZ4,Dumbbell Pullover,10,4.0,fake_id_337
2021-06-07,0726a1MeBF,BTmBzxhAmZ,PEK9shZQMI,Dumbbell Pullover,10,4.0,fake_id_337
2021-08-11,UnYLVks4AV,UThEK7cf4f,PGrZnhCkGw,Machine Fly,15,18.14371637742559,fake_id_355
2021-05-27,jyzN0ZV0iE,9VAkz3bNl4,aMJUPyoZ7N,Decline Push Up,10,0.0,fake_id_344
2021-03-07,vmE54i5FyB,Mok6zwcCl9,HmE6CzhhXh,Cable Upright Row,10,19.27769865101469,fake_id_335
2021-07-06,lk6F4Lvc6b,BTmBzxhAmZ,Uj3v9CLXw7,Dumbbell Pullover,10,4.0,fake_id_337
2021-02-12,gwFBDnGbuD,k3yxx2a6oz,5sMQAdaJxy,Seated Machine Calf Press,15,47.62725549074217,fake_id_397
2021-05-04,ntQLCfBSrZ,N6zu9IJNBz,yGPXaSz7ES,Leg Raise,9,0.0,fake_id_366
2021-10-21,WMqRbuncGM,3GvUTFN8up,RQ0sA0BNBA,Calf Raise,30,0.0,fake_id_343
2021-03-04,iQulY2GKgf,iQzrqsifIr,jr7lrdJhGn,Lateral Step Up,9,0.0,fake_id_334
2021-06-15,TkmYjtKQqm,G1mxtZtEs5,ORaLyHiHvy,Back Squat,5,120.20212100044454,fake_id_335
2021-03-18,rfA9dWlFcH,9q2Cdgm0FM,a1bNevf138,Machine Leg Press,12,111.13026281173174,fake_id_331
2021-10-11,50L6JKU4WN,243X43p1XP,oQhLaI4aEB,Seated Leg Curl,8,30.0,fake_id_392
2021-03-11,Z9lVylz2S0,243X43p1XP,7BgxDFl2Bq,Seated Leg Curl,10,49.895220037920375,fake_id_376
2021-09-23,jbeH35SqRe,BN1DjSE1Zi,xfNnYRrKBm,Romanian Deadlift,10,70.30690096252415,fake_id_343
2021-04-26,lBdoAVvAXC,AF7Qq7XK2r,1JIgG8hFyS,Air Squats,44,0.0,fake_id_346
2021-08-17,Tr7AGDkzOq,RqCbxJr56l,j2VuPxllWV,Tricep Press,9,22.67964547178199,fake_id_383
2021-09-30,iNDIkvrnpE,DdtF1OFcuQ,pxthwmmjqL,Tricep Push Up,25,0.0,fake_id_346
2021-08-22,rKSWqy0mHt,omtypRFVyt,dfhuJyEQiN,Power Clean,10,34.01946820767298,fake_id_336
2021-02-22,cImaANK92b,s5tzCNPRXw,7e59xfCkia,Lunge Jump,4,0.0,fake_id_344
2021-04-13,FZaMBJvZnG,UQBXLgsfXN,TyjIMmYzMz,Dumbbell Shrug,15,31.75150366049478,fake_id_335
2021-01-05,Q13cUt7JbF,58REE5sJU1,9U6Dn8snDX,Russian Twist,15,10.0,fake_id_349
2021-10-01,rNJPPnNJzE,RqCbxJr56l,cBQLNA4M4S,Tricep Press,10,27.215574566138386,fake_id_383
2021-08-18,QDbo5e3YWG,JZcl0pTDEj,Y6ldeSwAad,TRX Glute Bridge,10,22.67964547178199,fake_id_342
2021-03-24,MMd3yVeAGX,oDI8CKhqJi,2Y6dXYPlcb,Single Arm Preacher Curl,8,15.87575183024739,fake_id_342
2021-04-17,LBGHekD0K0,BTmBzxhAmZ,XHbtl5aJND,Dumbbell Pullover,16,20.41168092460379,fake_id_343
2021-08-27,FZ4SUlO9E0,UThEK7cf4f,sXB4OY05Pi,Machine Fly,8,72.57486550970236,fake_id_342
2021-06-01,vUHuLJEUHP,nNMm3ywt6H,3EwYDhFEZE,Pike Push Up,7,0.0,fake_id_333
2021-02-03,dujfwXTquz,BTmBzxhAmZ,6V4BAGb4fC,Dumbbell Pullover,12,5.669911367945497,fake_id_365
2021-05-14,uoWS6L9Dqf,otjt26R0oL,8Ry9z2EUDh,Barbell Shoulder Press,12,52.16318458509857,fake_id_379
2021-10-29,gzXGYlUCVQ,UThEK7cf4f,jDPNolRlT7,Machine Fly,8,70.30690096252415,fake_id_375
2021-04-26,mJp5koOmVM,olwH9a4pKv,c7ktwzMZUG,Knee Raise,100,0.0,fake_id_337
2021-02-22,cImaANK92b,s5tzCNPRXw,fdDpKXQYyv,Lunge Jump,4,0.0,fake_id_344
2021-06-12,0quAPbd2gN,UThEK7cf4f,dJo4PABaDS,Machine Fly,12,54.43114913227677,fake_id_397
2021-05-26,tothwFZzW9,otjt26R0oL,jPj9XRaXNV,Barbell Shoulder Press,12,30.39072493218786,fake_id_334
2021-06-29,Jl2EQOz0Dn,erjFOF21dc,3k5K95ek6t,Reverse Barbell Curl,8,34.01946820767298,fake_id_336
2021-02-03,kHk59M6kzk,AF7Qq7XK2r,HQtZqSOHxC,Air Squats,100,0.0,fake_id_337
2021-04-23,XQ7GoODKxD,4IMiKZHvCG,D2p8gINA5v,Shotgun Row,12,13.607787283069193,fake_id_370
2021-02-04,6A7MI7z3ES,UQBXLgsfXN,3z5qpEAN7q,Dumbbell Shrug,8,18.14371637742559,fake_id_383
2021-06-03,GZHUW2SgN1,243X43p1XP,NxbjAt9RKM,Seated Leg Curl,8,45.35929094356398,fake_id_383
2021-03-24,rjtgSKdVfr,dFycDkJyHe,ptz0UpphBi,Dumbbell Shoulder Raise,10,6.8038936415345965,fake_id_383
2021-07-05,0V2AEEHHSc,xPS7RzoOGm,HCX58vX7CW,Bent Over Barbell Row,4,45.35929094356398,fake_id_338
2021-01-16,nuaV5ouLse,k4ivWt2zuv,KnxQfUNAkK,Barbell Glute Bridge,10,142.88176647222653,fake_id_342
2021-09-19,NCKxMZxdUE,Yw1aA3soIp,gMCwcXrtih,Dumbbell Sumo Squat,11,10.205840462301895,fake_id_357
2021-03-30,g7isHmMdZ4,djuvlRHUvb,vNHfJzYczF,Dumbbell Rear Delt Raise,11,9.071858188712795,fake_id_372
2021-09-04,FRCzTmhJm6,so3n0BqhED,mQq1QBGBbi,Smith Machine Calf Raise,12,86.18265279277155,fake_id_397
2021-04-13,GBBuYOKMGP,UThEK7cf4f,5CthOdgO8x,Machine Fly,6,58.96707822663317,fake_id_383
2021-06-29,iuWp9jP3Jn,243X43p1XP,Avz864p1Hb,Seated Leg Curl,15,43.091326396385774,fake_id_385
2021-06-17,agtEEl9F1R,G1mxtZtEs5,McGZhyDBkE,Back Squat,6,65.77097186816776,fake_id_383
2021-10-26,PnLjO27zsR,k3yxx2a6oz,aC3IMAejUj,Seated Machine Calf Press,10,49.895220037920375,fake_id_383
2021-04-19,eJ6BjZqClp,EAjKaB5zWy,8o7FOVflQa,Dumbbell Kickbacks,10,11.339822735890994,fake_id_340
2021-07-20,3z9DKdDDCz,olwH9a4pKv,CqF333zA9N,Knee Raise,5,0.0,fake_id_352
2021-05-12,6EuYNiYA3t,G1mxtZtEs5,lSdN9dZdM1,Back Squat,8,79.37875915123695,fake_id_367
2021-03-30,G2EAhBAWd6,9VAkz3bNl4,wJBabIASPN,Decline Push Up,9,0.0,fake_id_337
2021-05-05,wvdm0rCl9E,olwH9a4pKv,fVSVrpYprO,Knee Raise,60,0.0,fake_id_337
2021-01-14,dPkDXj1HQ1,DhkjvJNsNR,i5T73RIEI1,Sit Up,8,0.0,fake_id_387
2021-06-23,Vj0ZAIOzXz,EAjKaB5zWy,Aof91ZKS94,Dumbbell Kickbacks,9,7.937875915123695,fake_id_353
2021-10-12,tgcyDt6GiR,UQBXLgsfXN,jifHlOiszT,Dumbbell Shrug,10,19.958088015168148,fake_id_337
2021-01-24,wPfev83h3G,s5tzCNPRXw,lbAeqxEv0n,Lunge Jump,3,0.0,fake_id_344
2021-04-03,15PVEbpenO,mIMgSxPI0T,it9gpYGEgf,Toes to Bar,6,0.0,fake_id_342
2021-04-14,a7xzpXvQKA,EAjKaB5zWy,EifaR1eDna,Dumbbell Kickbacks,13,5.443114913227677,fake_id_330
2021-05-17,nc0S7DXhO6,06kzIMnTzR,f7s8MGsZpc,Oblique Crunch,10,0.0,fake_id_346
2021-04-26,lBdoAVvAXC,DhkjvJNsNR,YWsmB9lskM,Sit Up,36,0.0,fake_id_346
2021-06-14,BAUUMuaFUK,nNMm3ywt6H,EGABfoPCDH,Pike Push Up,6,0.0,fake_id_396
2021-10-12,f4cCIqzFl7,qfkBJ4A5eQ,RS4yxpkhzm,Dead Bug,8,0.0,fake_id_366
2021-05-05,LguIRFapSu,UThEK7cf4f,nEBBAdxfNp,Machine Fly,8,52.16318458509857,fake_id_383
2021-01-13,INZZCHIgbq,G1mxtZtEs5,Rg2zx9yRle,Back Squat,2,147.41769556658292,fake_id_379
2021-05-24,PTtk7fs1T4,KVt5QRq9Hx,9Uagm7E1yd,Side Laterals to Front Raise,12,6.8038936415345965,fake_id_343
2021-09-19,JcF4uCR9sO,cDYgx7gYHz,QBX0sCcUBk,Tate Press,11,12.5,fake_id_349
2021-06-03,z5bXaoiaEa,QFhUumXlvb,5f1lHNBUoN,Reverse Grip Barbell Bent Over Row,10,47.62725549074217,fake_id_367
2021-03-05,6NHdpGqHc2,1sQqqUqJyp,H4AFpJIeJT,Frog Pump,18,4.535929094356398,fake_id_338
2021-10-28,cdjXBptuWm,Yw1aA3soIp,G6qq6RB1en,Dumbbell Sumo Squat,8,36.28743275485118,fake_id_343
2021-04-02,bZZxqC14bF,58REE5sJU1,AxRP1bMn2s,Russian Twist,15,0.0,fake_id_351
2021-02-11,gjJXN658SD,58REE5sJU1,8KmJGFpSOA,Russian Twist,15,8.0,fake_id_351
2021-04-17,HGFZzbvmXm,G1mxtZtEs5,dP8uRAdeOs,Back Squat,15,61.235042773811365,fake_id_379
2021-05-18,ivgpRyJOHr,mIMgSxPI0T,gMNmvyDwg8,Toes to Bar,12,0.0,fake_id_342
2021-02-03,W0R4HE5FW9,243X43p1XP,OfEovxUwSO,Seated Leg Curl,15,43.091326396385774,fake_id_385
2021-07-20,mFC3IpEHPz,243X43p1XP,aFlen6XvCC,Seated Leg Curl,11,22.67964547178199,fake_id_364
2021-08-31,QhkBlVt4jJ,UThEK7cf4f,RgeTpY1S8j,Machine Fly,10,27.215574566138386,fake_id_357
2021-02-09,zvpnGpHgyM,k3yxx2a6oz,ZFH85eoNen,Seated Machine Calf Press,8,22.67964547178199,fake_id_371
2021-02-11,YvFrG2IpaW,UQBXLgsfXN,EaMOpmISmW,Dumbbell Shrug,10,4.0,fake_id_337
2021-03-19,aDNUDPjJkT,EAjKaB5zWy,qGYhAMnsPE,Dumbbell Kickbacks,16,4.535929094356398,fake_id_330
2021-07-28,ae4y4mjP9z,06kzIMnTzR,gmS6n1Z1vN,Oblique Crunch,7,0.0,fake_id_387
2021-09-09,0rqzqAt4Xw,otjt26R0oL,oDTOVq0NfT,Barbell Shoulder Press,7,40.82336184920758,fake_id_397
2021-09-02,bh1WvAENAW,516XLLabVp,21CvGUBgjw,Scapular Pull Up,4,0.0,fake_id_361
2021-03-06,tQrpM06YAo,G1mxtZtEs5,D0RtjqbwyH,Back Squat,5,77.11079460405875,fake_id_353
2021-05-19,72BwqaqNVO,qfkBJ4A5eQ,DEPGRo4lh2,Dead Bug,8,0.0,fake_id_366
2021-07-09,T90FIqhLSb,243X43p1XP,NUbmoGDD4E,Seated Leg Curl,8,58.96707822663317,fake_id_341
2021-10-07,MY4rEGLHpt,k3yxx2a6oz,9Ag4GAbkJK,Seated Machine Calf Press,18,52.16318458509857,fake_id_343
2021-06-23,13HD7CuUYb,Gx6Z2fevPD,tfIhKR4cmF,Incline Dumbbell Row,9,24.947610018960187,fake_id_379
2021-06-23,TcYLpDUcxY,zJlvUiMLou,YSwJBg2UHL,Barbell Incline Bench Press,13,34.92665402654426,fake_id_334
2021-08-22,hIfk0fBFYG,N6zu9IJNBz,aYXQHEA6X7,Leg Raise,17,0.0,fake_id_346
2021-04-20,KEBQJSjzln,AF7Qq7XK2r,D8oOxo82UN,Air Squats,12,2.267964547178199,fake_id_391
2021-03-25,Le0mXduwRf,r4bOO0fDTv,PGvqNcSISA,Plank,0,0.0,fake_id_348
2021-01-13,4HLHygFV4h,ewEcdHovom,t7N543z1TC,Hanging Leg Raise,9,0.0,fake_id_372
2021-09-29,qEdCDKndef,wNarovWdLy,xbmxcrGcUa,Cable Crunch,10,40.0,fake_id_392
2021-08-20,iUMPk27VFH,dFycDkJyHe,n6sZnJEptL,Dumbbell Shoulder Raise,10,15.87575183024739,fake_id_342
2021-01-16,QTfWJwLKQO,otjt26R0oL,aXSztB3KPm,Barbell Shoulder Press,6,36.28743275485118,fake_id_397
2021-03-20,xc4YiHbxRl,3GvUTFN8up,T20Ec9yrx8,Calf Raise,15,0.0,fake_id_334
2021-01-06,R7u012DuE5,4IMiKZHvCG,ejAc5MGcB7,Shotgun Row,12,20.41168092460379,fake_id_343
2021-01-22,05UQAjLwTh,AF7Qq7XK2r,XYFDmhcAfR,Air Squats,20,6.8038936415345965,fake_id_359
2021-01-14,ITHYZCflT3,y2Gg0PEzd8,foVuOCl2W6,Preacher Curl,15,18.14371637742559,fake_id_380
2021-09-25,5PkpXMBLlA,KVt5QRq9Hx,fK2rLkTELn,Side Laterals to Front Raise,11,7.937875915123695,fake_id_334
2021-10-11,uH3WDeE0Pm,olwH9a4pKv,foS3plnQoR,Knee Raise,9,0.0,fake_id_337
2021-08-26,kG1Bc97hSL,wNarovWdLy,MluD25KueY,Cable Crunch,16,31.75150366049478,fake_id_343
2021-02-01,Y8dUhYmuDi,AF7Qq7XK2r,NwgMCEL3e7,Air Squats,12,0.0,fake_id_330
2021-02-01,X3LjMECnjq,so3n0BqhED,2Y36EnsvV5,Smith Machine Calf Raise,15,79.37875915123695,fake_id_372
2021-07-08,px66TdbTxK,WoEeZr6Uwx,E8PyYql7xI,Single Arm Lat Pulldown,10,27.215574566138386,fake_id_390
2021-10-31,eh3S6dMr8d,otjt26R0oL,S0XeuyFwCo,Barbell Shoulder Press,9,29.483539113316585,fake_id_352
2021-08-13,E5RHTGGmYH,58REE5sJU1,ZeIKxDLxcs,Russian Twist,20,4.535929094356398,fake_id_375
2021-04-21,iyQqYoAgYk,fxXbcxfkLt,XagBY1e9D7,Exercise Ball Crunch,12,0.0,fake_id_334
2021-03-04,eENL3jEIfz,k4ivWt2zuv,zOe643weo8,Barbell Glute Bridge,12,31.75150366049478,fake_id_343
